 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 3 0 0 1
 3 4 0 0 1
 4 4 0 1 1
 5 4 1 2 1
 6 4 1 3 2
 7 4 1 4 2
 8 4 1 4 2
 9 4 1 5 2
 10 4 1 5 2
 11 4 1 5 2
 12 4 1 5 2
 13 4 1 7 2
 14 4 1 8 2
 15 4 1 8 2
 16 4 1 8 2
 17 4 1 8 2
 18 4 1 8 2
 19 5 1 8 2
 20 5 1 8 2
 21 5 1 8 2
 22 5 1 8 2
 23 5 1 8 2
 24 5 1 8 2
 25 5 1 8 2
 26 5 1 8 2
 27 5 1 8 2
 28 5 1 8 2
 29 5 1 8 2
 30 5 1 8 2
 31 5 1 8 2
 32 6 1 8 2
 33 7 1 8 2
 34 7 1 8 2
 35 7 1 8 2
 36 7 1 8 2
 37 7 1 8 2
 38 7 1 8 2
 39 7 1 8 2
 40 8 1 8 2
 41 8 1 8 2
 42 8 1 8 2
 43 8 1 8 2
 44 8 1 8 2
 45 8 1 8 2
 46 8 1 8 2
 47 8 1 8 2
 48 8 1 8 2
 49 8 1 8 2
 50 8 1 8 2
 51 8 1 8 2
 52 8 1 8 2
 53 8 1 8 2
 54 8 1 8 2
 55 8 1 8 2
 56 8 1 8 2
 57 8 1 8 2
 58 8 1 8 2
 59 8 1 8 2
 60 8 1 8 2
 61 8 1 8 2
 62 8 1 8 2
 63 8 1 8 2
 64 8 1 8 2
 65 8 1 8 2
 66 8 1 8 2
 67 8 2 8 2
 68 8 2 8 2
 69 8 2 8 2
 70 8 2 8 2
 71 8 2 8 2
 72 8 2 8 2
 73 8 2 8 2
 74 8 2 8 2
 75 8 2 8 2
 76 8 2 8 2
 77 8 2 8 2
 78 9 2 8 2
 79 9 2 8 2
 80 9 2 8 2
 81 9 2 8 2
 82 9 2 8 2
 83 9 2 8 2
 84 9 2 8 2
 85 9 2 8 2
 86 9 2 8 2
 87 9 2 8 2
 88 9 2 8 2
 89 9 2 8 2
 90 9 2 8 2
 91 9 2 8 2
 92 9 2 8 2
 93 9 2 8 2
 94 9 2 8 2
 95 9 2 8 2
 96 9 2 8 2
 97 9 2 8 2
 98 9 2 8 2
 99 9 2 8 2
 100 9 2 8 2
